userid,condition,rating
35,8,3
35,8,3
35,9,2
35,9,3
35,9,3
35,9,2
35,9,2
35,9,3
35,9,2
35,9,1
35,10,4
35,10,5
35,10,4
35,10,5
35,10,3
35,10,5
35,10,4
35,10,3
35,11,3
35,11,5
35,11,4
35,11,3
35,11,2
35,11,5
35,11,3
35,11,4
35,11,3
35,11,4
35,12,1
35,12,1
35,12,1
35,12,1
35,12,1
35,12,1
35,12,1
35,12,1
35,13,5
35,13,4
35,13,5
35,13,3
35,14,1
35,14,1
35,14,1
35,14,3
35,14,3
35,14,3
35,14,1
35,14,1
35,14,2
35,14,1
35,15,4
35,15,1
35,15,2
35,15,2
35,15,3
35,15,4
35,15,1
35,15,2
35,15,2
35,15,2
35,16,3
35,16,4
35,16,3
35,16,3
35,16,3
35,16,3
35,16,4
35,16,2
35,16,2
35,17,3
35,17,3
35,17,3
35,17,1
35,17,4
35,17,5
35,17,4
35,18,3
35,18,1
35,18,2
35,18,3
35,18,1
35,18,3
35,18,3
35,18,2
35,18,3
35,18,2
35,19,4
35,19,3
35,19,3
35,19,5
35,19,4
35,19,4
35,19,4
35,19,3
35,19,3
35,20,1
35,20,2
35,20,3
35,20,2
35,20,2
35,20,1
35,20,2
35,20,1
35,21,3
35,21,2
35,21,2
35,21,1
35,21,2
35,21,3
35,21,3
35,21,2
35,22,1
35,22,1
35,22,1
35,22,3
35,22,2
35,22,2
35,22,3
35,22,2
35,23,2
35,23,5
35,23,2
35,24,1
35,24,1
35,24,1
35,24,1
35,24,1
35,24,1
35,25,4
35,25,4
35,25,1
35,25,4
35,25,4
35,25,2
35,25,5
35,25,4
35,25,2
35,25,4
35,25,4
35,26,1
35,26,1
35,26,1
35,26,1
35,26,1
35,26,1
35,26,1
35,26,1
35,26,1
35,26,1
35,26,1
35,27,1
35,27,2
35,27,2
35,27,3
35,28,1
35,28,1
35,28,1
35,28,1
35,28,1
35,28,1
35,28,1
35,28,1
35,28,1
35,29,3
35,29,1
35,29,1
35,29,4
35,29,3
35,29,1
35,30,1
35,30,1
35,30,2
35,30,1
35,30,1
35,31,1
35,31,2
35,31,3
35,31,3
35,31,2
35,31,5
35,31,3
35,31,3
35,31,2
35,31,2
35,32,3
35,32,3
35,32,3
35,32,1
35,32,2
35,32,3
35,32,3
35,32,1
35,33,2
35,33,2
35,33,4
35,33,3
35,33,3
35,33,1
35,34,2
35,34,4
35,34,2
35,34,4
35,34,3
35,34,3
35,34,3
35,34,2
35,35,2
35,35,1
35,35,1
35,35,3
35,35,2
35,35,1
35,35,2
35,35,1
35,36,1
35,36,1
35,36,1
35,36,1
35,36,1
35,37,2
35,37,2
35,37,1
35,37,3
35,37,3
35,37,4
35,37,2
35,37,2
35,38,1
35,38,1
35,38,1
35,38,1
35,39,2
35,39,2
35,39,2
35,39,3
35,39,2
35,39,3
35,40,3
35,40,2
35,40,2
35,40,4
35,40,2
35,40,1
35,41,2
35,41,1
35,41,2
35,41,2
35,41,1
35,41,1
35,42,1
35,42,1
35,42,1
35,42,2
35,42,2
35,42,1
35,42,2
35,42,2
35,42,1
35,43,2
35,43,4
35,43,4
35,44,3
35,44,4
35,44,4
35,44,4
35,44,3
35,44,5
35,44,4
35,45,3
35,45,1
35,45,3
35,45,3
35,45,3
35,45,5
35,45,3
35,45,3
35,45,3
35,45,1
35,46,3
35,46,1
35,46,3
35,46,2
35,46,3
35,47,5
35,47,5
35,47,4
35,47,4
35,47,3
35,47,4
35,47,3
35,48,2
35,48,2
35,48,5
35,48,3
35,48,3
35,48,3
35,48,3
35,48,2
35,48,3
36,1,5
36,1,5
36,1,4
36,1,4
36,1,5
36,2,2
36,2,1
36,2,1
36,2,1
36,2,1
36,2,1
36,3,4
36,3,4
36,3,3
36,3,3
36,4,2
36,4,3
36,4,2
36,4,2
36,4,2
36,4,2
36,4,2
36,4,2
36,5,3
36,5,3
36,5,3
36,5,3
36,5,3
36,5,3
36,5,3
36,5,3
36,5,2
36,5,3
36,5,3
36,6,3
36,6,4
36,6,3
36,7,2
36,7,3
36,7,3
36,7,2
36,7,3
36,7,3
36,8,3
36,8,3
36,8,3
36,8,3
36,9,2
36,9,2
36,9,3
36,9,1
36,10,4
36,10,4
36,10,3
36,10,3
36,11,4
36,11,4
36,11,4
36,11,5
36,12,1
36,12,1
36,12,1
36,12,2
36,12,1
36,13,4
36,13,4
36,13,4
36,13,4
36,13,4
36,13,4
36,13,3
36,14,1
36,14,1
36,15,2
36,15,2
36,15,3
36,15,3
36,15,3
36,15,3
36,15,3
36,15,3
36,15,3
36,16,3
36,16,3
36,16,3
36,16,4
36,16,3
36,16,3
36,17,3
36,17,4
36,17,4
36,17,4
36,18,2
36,18,1
36,18,2
36,18,3
36,18,3
36,18,2
36,19,4
36,19,4
36,19,3
36,19,4
36,19,4
36,19,4
36,19,3
36,19,4
36,19,3
36,20,2
36,20,3
36,20,3
36,20,2
36,20,2
36,20,3
36,20,2
36,20,2
36,21,3
36,21,3
36,21,2
36,21,3
36,21,3
36,21,2
36,22,1
36,22,2
36,22,2
36,22,2
36,23,3
36,23,3
36,23,4
36,23,4
36,23,2
36,24,1
36,24,1
36,24,1
36,24,1
36,24,1
36,24,1
36,24,1
36,24,1
36,25,3
36,25,4
36,25,5
36,25,4
36,25,5
36,25,5
36,25,5
36,25,3
36,26,1
36,26,1
36,26,1
36,27,3
36,27,1
36,27,3
36,27,2
36,27,2
36,27,2
36,27,2
36,28,1
36,28,3
36,28,2
36,29,2
36,29,2
36,29,2
36,29,2
36,29,2
36,30,2
36,30,2
36,30,1
36,30,1
36,30,1
36,30,2
36,30,1
36,30,1
36,31,2
36,31,2
36,31,2
36,31,2
36,31,2
36,31,2
36,32,2
36,32,2
36,32,2
36,32,2
36,32,2
36,32,2
36,32,2
36,33,3
36,33,2
36,33,2
36,33,2
36,33,2
36,33,1
36,33,3
36,33,2
36,33,1
36,34,2
36,34,3
36,34,2
36,35,2
36,35,2
36,35,2
36,35,2
36,35,2
36,35,2
36,35,2
36,36,1
36,36,2
36,36,2
36,37,2
36,37,3
36,37,2
36,37,2
36,37,2
36,37,3
36,37,2
36,38,2
36,38,2
36,38,2
36,38,2
36,38,1
36,38,1
36,38,2
36,39,2
36,39,2
36,39,3
36,39,2
36,39,2
36,39,3
36,39,2
36,39,3
36,39,3
36,39,2
36,39,2
36,39,2
36,40,2
36,40,3
36,40,3
36,40,3
36,40,2
36,40,2
36,41,2
36,41,1
36,41,2
36,41,2
36,41,2
36,41,1
36,41,1
36,42,2
36,42,2
36,42,2
36,42,2
36,43,3
36,43,3
36,43,4
36,43,4
36,43,3
36,44,4
36,44,4
36,44,5
36,44,4
36,44,5
36,44,4
36,44,4
36,45,3
36,45,3
36,45,4
36,45,4
36,45,3
36,46,3
36,46,2
36,46,4
36,46,3
36,46,4
36,46,2
36,47,3
36,47,3
36,47,4
36,47,4
36,47,4
36,47,4
36,47,3
36,47,3
36,47,4
36,47,4
36,48,2
36,48,2
36,48,2
36,48,3
36,48,3
36,48,3
36,48,3
37,1,5
37,1,5
37,1,5
37,1,5
37,2,2
37,2,3
37,2,2
37,3,5
37,3,5
37,4,3
37,4,4
37,4,3
37,4,4
37,5,3
37,5,4
37,5,4
37,5,4
37,6,5
37,6,5
37,6,5
37,7,5
37,7,5
37,7,4
37,7,5
37,7,5
37,8,5
37,8,5
37,8,5
37,8,5
37,9,5
37,9,5
37,10,5
37,10,4
37,10,5
37,10,5
37,10,5
37,11,5
37,12,3
37,12,2
37,13,5
37,13,5
37,13,5
37,13,5
37,13,5
37,13,5
37,13,5
37,14,5
37,14,4
37,14,5
37,15,5
37,15,5
37,15,5
37,15,4
37,16,5
37,16,5
37,17,5
37,17,5
37,17,5
37,18,3
37,18,3
37,18,4
37,18,4
37,19,4
37,19,5
37,19,5
37,19,5
37,19,5
37,19,5
37,20,3
37,20,3
37,20,4
37,20,5
37,21,4
37,21,4
37,21,4
37,21,4
37,22,5
37,23,4
37,23,5
37,23,5
37,23,4
37,23,5
37,24,2
37,24,1
37,24,2
37,25,5
37,25,5
37,26,1
37,26,1
37,26,1
37,26,1
37,27,3
37,27,3
37,28,1
37,28,2
37,28,1
37,28,2
37,29,4
37,29,3
37,29,4
37,29,4
37,30,2
37,30,3
37,30,4
37,30,4
37,30,3
37,31,5
37,31,4
37,31,3
37,31,3
37,32,5
37,33,5
37,33,5
37,34,4
37,34,5
37,34,1
37,35,3
37,35,4
37,35,4
37,35,4
37,35,4
37,36,3
37,37,4
37,37,4
37,37,4
37,38,4
37,38,4
37,38,1
37,39,4
37,39,3
37,39,4
37,39,2
37,40,4
37,41,3
37,42,4
37,43,5
37,43,5
37,44,5
37,44,5
37,44,5
37,44,5
37,44,5
37,44,5
37,44,5
37,45,5
37,45,4
37,46,5
37,46,3
37,46,4
37,46,5
37,46,3
37,46,4
37,46,4
37,47,5
37,47,5
37,47,5
37,48,4
37,48,5
37,48,4
37,48,5
38,1,5
38,1,5
38,3,4
38,4,3
38,6,5
38,7,5
38,7,5
38,7,5
38,7,5
38,9,2
38,11,4
38,11,5
38,13,3
38,14,2
38,14,4
38,14,3
38,14,2
38,16,3
38,16,4
38,17,4
38,17,3
38,18,3
38,18,2
38,18,3
38,20,2
38,22,2
38,23,3
38,23,3
38,23,3
38,24,1
38,24,1
38,26,1
38,27,2
38,28,1
38,29,2
38,29,2
38,30,2
38,30,1
38,31,2
38,31,4
38,31,3
38,32,3
38,32,2
38,34,3
38,36,3
38,36,2
38,37,3
38,37,3
38,37,3
38,39,3
38,43,4
38,43,5
38,43,4
38,44,5
38,44,5
38,44,4
38,45,4
38,47,4
38,47,5
38,48,2
39,1,5
39,2,2
39,2,1
39,2,1
39,2,2
39,2,2
39,3,4
39,3,3
39,3,3
39,3,2
39,3,4
39,3,4
39,3,4
39,4,2
39,4,2
39,5,3
39,5,3
39,5,3
39,5,3
39,5,4
39,6,5
39,6,3
39,6,4
39,7,3
39,7,2
39,7,3
39,7,3
39,7,3
39,8,3
39,8,4
39,8,3
39,8,4
39,9,3
39,9,3
39,9,3
39,10,5
39,10,4
39,10,5
39,10,5
39,11,4
39,11,4
39,12,2
39,12,1
39,13,4
39,13,4
39,13,5
39,13,4
39,14,2
39,14,3
39,15,3
39,16,2
39,16,3
39,16,3
39,17,4
39,17,4
39,18,1
39,18,1
39,18,3
39,19,4
39,19,5
39,19,4
39,19,4
39,19,4
39,20,2
39,20,2
39,21,2
39,21,3
39,21,2
39,22,2
39,22,2
39,22,2
39,22,2
39,23,3
39,23,4
39,23,3
39,23,4
39,23,1
39,24,2
39,24,1
39,25,5
39,26,1
39,26,1
39,27,2
39,27,3
39,27,3
39,28,2
39,28,1
39,28,1
39,29,3
39,29,2
39,29,2
39,29,3
39,30,2
39,30,1
39,30,1
39,30,2
39,31,3
39,32,2
39,32,2
39,32,2
39,33,2
39,33,2
39,33,3
39,33,2
39,33,3
39,34,3
39,34,2
39,34,2
39,34,3
39,34,3
39,34,2
39,35,2
39,36,2
39,36,2
39,36,3
39,37,3
39,37,3
39,38,2
39,38,1
39,38,3
39,38,2
39,38,2
39,39,3
39,39,3
39,39,3
39,39,3
39,39,3
39,40,3
39,40,3
39,41,2
39,41,2
39,41,2
39,42,2
39,42,2
39,42,3
39,42,2
39,42,2
39,42,2
39,42,2
39,43,4
39,43,4
39,43,4
39,43,4
39,44,4
39,44,5
39,44,5
39,44,3
39,45,3
39,45,3
39,45,5
39,45,3
39,46,3
39,46,3
39,47,5
39,47,5
39,47,4
39,47,5
39,47,4
39,48,3
39,48,3
40,1,5
40,1,5
40,1,5
40,1,5
40,1,5
40,2,1
40,2,2
40,2,1
40,3,5
40,3,5
40,3,5
40,3,4
40,3,5
40,4,2
40,4,2
40,4,5
40,4,4
40,4,3
40,6,4
40,6,5
40,6,5
40,6,5
40,6,5
40,7,4
40,7,4
40,7,4
40,7,4
40,7,4
40,7,4
40,8,4
40,8,4
40,8,5
40,8,3
40,8,5
40,9,3
40,9,3
40,9,4
40,9,3
40,9,4
40,10,5
40,10,5
40,10,5
40,10,5
40,10,4
40,10,5
40,11,4
40,11,5
40,11,5
40,12,2
40,12,2
40,12,1
40,12,2
40,12,1
40,12,1
40,12,1
40,13,5
40,13,5
40,13,4
40,14,4
40,14,3
40,14,3
40,14,4
40,14,3
40,14,3
40,14,1
40,15,3
40,15,4
40,15,3
40,15,4
40,16,4
40,16,3
40,16,4
40,16,4
40,16,4
40,16,4
40,17,4
40,17,4
40,17,4
40,17,4
40,17,5
40,17,4
40,18,3
40,18,2
40,18,2
40,19,5
40,19,5
40,19,4
40,20,3
40,20,2
40,20,3
40,21,2
40,21,3
40,21,3
40,21,2
40,22,4
40,22,2
40,22,3
40,23,3
40,23,5
40,23,4
40,23,4
40,23,3
40,23,1
40,24,1
40,24,2
40,24,1
40,25,5
40,25,3
40,25,5
40,25,5
40,25,5
40,26,1
40,26,1
40,26,2
40,26,2
40,26,1
40,26,2
40,26,2
40,26,1
40,27,2
40,27,3
40,27,2
40,27,3
40,27,3
40,28,2
40,28,2
40,28,3
40,28,3
40,28,3
40,28,3
40,28,3
40,29,4
40,29,4
40,29,4
40,29,4
40,30,2
40,30,1
40,30,3
40,30,2
40,31,3
40,31,3
40,31,3
40,31,3
40,31,1
40,31,4
40,31,3
40,32,2
40,32,3
40,32,1
40,33,4
40,33,3
40,33,3
40,33,4
40,34,4
40,34,3
40,34,3
40,34,3
40,34,3
40,34,4
40,34,3
40,35,2
40,35,3
40,35,3
40,35,3
40,35,3
40,36,1
40,36,2
40,36,2
40,36,2
40,36,2
40,36,4
40,36,1
40,36,2
40,37,4
40,37,4
40,37,4
40,38,3
40,38,1
40,38,3
40,38,2
40,38,3
40,38,3
40,38,3
40,39,4
40,39,4
40,39,3
40,40,4
40,40,3
40,40,3
40,40,3
40,40,3
40,40,4
40,41,1
40,41,3
40,41,3
40,41,2
40,42,3
40,42,2
40,42,3
40,42,3
40,42,3
40,42,2
40,43,4
40,43,5
40,44,4
40,44,5
40,44,5
40,44,5
40,44,5
40,44,5
40,45,4
40,45,4
40,45,4
40,45,4
40,46,4
40,46,4
40,46,5
40,46,5
40,46,4
40,47,3
40,47,4
40,47,5
40,47,5
40,47,5
40,48,3
40,48,4
40,48,4
40,48,4
40,48,4
40,48,4
41,1,5
41,1,5
41,1,5
41,1,5
41,1,5
41,2,2
41,2,2
41,2,2
41,2,2
41,2,1
41,3,4
41,3,5
41,3,5
41,3,5
41,4,3
41,4,3
41,4,3
41,5,3
41,5,4
41,5,4
41,5,4
41,5,4
41,5,3
41,5,4
41,6,5
41,6,5
41,6,5
41,6,5
41,7,3
41,8,3
41,8,3
41,8,4
41,8,3
41,9,3
41,9,2
41,9,2
41,9,2
41,9,3
41,9,1
41,10,3
41,10,5
41,11,4
41,11,4
41,11,5
41,11,4
41,11,5
41,12,3
41,12,2
41,13,4
41,13,4
41,13,5
41,13,5
41,13,4
41,13,4
41,14,1
41,14,2
41,14,3
41,14,4
41,14,3
41,14,2
41,15,3
41,15,3
41,15,4
41,15,3
41,15,4
41,16,3
41,16,4
41,16,3
41,17,4
41,17,4
41,17,4
41,17,5
41,18,3
41,18,3
41,18,3
41,19,4
41,19,5
41,19,5
41,19,5
41,19,5
41,19,4
41,20,3
41,20,3
41,21,3
41,21,2
41,21,3
41,22,3
41,22,3
41,22,2
41,22,1
41,22,3
41,22,3
41,22,3
41,23,3
41,23,2
41,23,4
41,23,4
41,23,4
41,23,3
41,24,1
41,24,1
41,24,2
41,24,2
41,24,1
41,24,1
41,25,5
41,25,4
41,25,4
41,25,5
41,25,5
41,26,2
41,27,3
41,27,4
41,27,4
41,27,3
41,28,3
41,28,2
41,28,2
41,28,2
41,29,2
41,29,3
41,29,3
41,30,2
41,30,1
41,30,1
41,30,2
41,30,2
41,30,2
41,31,2
41,31,2
41,31,3
41,31,3
41,31,2
41,31,2
41,32,1
41,32,2
41,32,2
41,32,1
41,32,1
41,33,3
41,33,2
41,33,2
41,33,3
41,33,4
41,33,2
41,34,3
41,34,2
41,34,2
41,34,3
41,35,1
41,35,2
41,35,2
41,35,3
41,35,2
41,36,1
41,36,3
41,36,2
41,36,1
41,36,2
41,36,2
41,37,3
41,37,2
41,37,4
41,37,2
41,38,2
41,38,1
41,38,2
41,39,2
41,39,2
41,39,2
41,39,2
41,39,3
41,39,4
41,40,3
41,40,3
41,40,3
41,40,4
41,40,3
41,41,2
41,41,2
41,41,1
41,41,1
41,42,1
41,42,2
41,42,2
41,43,5
41,44,5
41,44,5
41,44,5
41,45,4
41,45,4
41,45,5
41,45,4
41,45,4
41,45,4
41,46,3
41,46,3
41,46,3
41,46,5
41,46,5
41,46,4
41,47,5
41,47,4
41,47,5
41,47,4
41,47,5
41,47,5
41,48,3
41,48,3
41,48,4
42,1,4
42,2,2
42,2,1
42,3,4
42,3,4
42,4,5
42,5,5
42,6,4
42,6,5
42,7,5
42,7,4
42,8,4
42,8,5
42,8,4
42,8,4
42,9,4
42,9,3
42,9,3
42,9,3
42,12,2
42,12,1
42,12,4
42,13,5
42,13,4
42,14,4
42,15,3
42,17,5
42,17,3
42,18,3
42,18,4
42,18,3
42,18,4
42,18,4
42,19,4
42,20,4
42,20,4
42,20,4
42,20,5
42,21,3
42,21,4
42,21,2
42,22,4
42,22,4
42,22,5
42,22,3
42,23,4
42,23,4
42,23,5
42,24,3
42,25,5
42,25,5
42,26,2
42,26,4
42,27,3
42,27,3
42,28,3
42,28,4
42,28,3
42,28,4
42,29,2
42,29,4
42,30,4
42,30,4
42,31,4
42,32,4
42,32,4
42,32,4
42,32,4
42,32,3
42,33,4
42,33,4
42,33,4
42,34,4
42,35,3
42,35,3
42,37,3
42,37,4
42,38,3
42,40,4
42,40,4
42,40,4
42,40,4
42,40,4
42,41,2
42,41,3
42,41,4
42,41,3
42,42,3
42,43,5
42,45,3
42,46,3
42,46,4
42,46,3
42,46,2
42,46,3
42,47,5
42,47,4
42,48,4
42,48,3
42,48,3
43,1,5
43,1,5
43,1,5
43,1,5
43,1,5
43,1,4
43,1,5
43,1,5
43,1,5
43,1,5
43,2,2
43,2,2
43,2,2
43,2,1
43,2,2
43,2,2
43,2,2
43,2,2
43,2,1
43,3,4
43,3,5
43,3,5
43,3,5
43,3,4
43,3,5
43,4,2
43,4,2
43,4,2
43,4,2
43,4,2
43,4,2
43,4,2
43,5,3
43,5,3
43,5,3
43,5,4
43,5,3
43,6,4
43,6,4
43,6,4
43,6,4
43,6,4
43,6,5
43,6,4
43,6,5
43,7,2
43,7,2
43,7,2
43,7,3
43,7,3
43,7,3
43,7,2
43,8,4
43,8,3
43,8,4
43,8,4
43,8,4
43,8,3
43,8,3
43,8,3
43,8,4
43,9,3
43,9,3
43,9,2
43,9,3
43,9,2
43,9,2
43,10,5
43,10,5
43,10,5
43,10,5
43,10,5
43,10,4
43,10,5
43,10,5
43,10,4
43,11,3
43,11,4
43,11,4
43,11,5
43,11,4
43,11,3
43,12,1
43,12,1
43,12,3
43,12,2
43,12,1
43,12,1
43,13,4
43,13,5
43,13,5
43,13,5
43,14,3
43,14,3
43,14,3
43,14,3
43,14,3
43,14,3
43,14,2
43,14,2
43,14,3
43,15,3
43,15,4
43,15,4
43,15,3
43,15,4
43,16,3
43,16,4
43,16,4
43,16,3
43,16,4
43,16,4
43,16,3
43,16,4
43,17,4
43,17,5
43,17,4
43,17,5
43,17,3
43,17,4
43,18,4
43,18,4
43,18,4
43,18,3
43,18,2
43,18,5
43,19,4
43,19,5
43,19,5
43,19,5
43,19,5
43,19,4
43,20,3
43,20,3
43,20,2
43,20,3
43,20,4
43,20,2
43,20,3
43,20,2
43,21,3
43,21,2
43,21,4
43,21,4
43,22,2
43,22,3
43,22,3
43,22,2
43,22,2
43,22,2
43,22,2
43,22,2
43,23,4
43,23,3
43,23,4
43,23,4
43,23,5
43,23,5
43,23,4
43,23,1
43,24,1
43,24,2
43,24,1
43,24,1
43,24,1
43,24,1
43,24,1
43,24,1
43,25,3
43,25,5
43,25,5
43,26,1
43,26,1
43,26,1
43,26,1
43,26,1
43,26,1
43,26,1
43,26,2
43,26,1
43,26,1
43,26,1
43,26,1
43,27,3
43,27,3
43,27,4
43,27,3
43,28,2
43,28,2
43,28,2
43,28,1
43,28,2
43,28,2
43,28,2
43,28,1
43,28,2
43,29,2
43,29,2
43,29,2
43,29,4
43,29,3
43,29,3
43,29,2
43,29,2
43,30,1
43,30,1
43,30,2
43,30,1
43,30,2
43,30,2
43,30,3
43,30,1
43,31,3
43,31,3
43,31,3
43,31,3
43,31,3
43,31,3
43,32,3
43,32,3
43,32,2
43,32,2
43,32,2
43,32,2
43,32,2
43,32,3
43,32,1
43,33,3
43,33,3
43,33,3
43,33,4
43,33,4
43,33,1
43,34,3
43,34,2
43,34,3
43,34,3
43,34,3
43,34,3
43,35,2
43,35,1
43,35,2
43,35,2
43,35,2
43,35,2
43,35,3
43,36,2
43,36,3
43,36,2
43,36,2
43,36,3
43,36,2
43,36,2
43,37,3
43,37,3
43,37,3
43,37,4
43,37,3
43,37,4
43,37,3
43,38,1
43,38,3
43,38,1
43,38,2
43,38,2
43,38,1
43,39,4
43,39,2
43,39,3
43,39,3
43,39,3
43,39,3
43,39,2
43,39,2
43,40,2
43,40,3
43,40,3
43,40,3
43,40,3
43,40,2
43,41,2
43,41,1
43,41,1
43,41,2
43,41,2
43,41,1
43,41,3
43,41,1
43,41,1
43,41,1
43,42,3
43,42,2
43,42,2
43,42,3
43,42,3
43,42,2
43,42,2
43,43,5
43,43,4
43,43,5
43,43,5
43,43,5
43,43,5
43,43,5
43,43,5
43,43,5
43,44,5
43,44,5
43,44,5
43,44,5
43,44,5
43,45,4
43,45,4
43,45,3
43,45,5
43,45,3
43,45,5
43,45,4
43,45,5
43,45,4
43,45,4
43,45,4
43,46,4
43,46,3
43,46,4
43,46,5
43,46,4
43,46,4
43,47,5
43,47,5
43,47,5
43,47,5
43,48,3
43,48,3
43,48,4
43,48,4
43,48,3
43,48,3
43,48,4
43,48,2
44,1,5
44,1,5
44,1,5
44,1,5
44,1,5
44,1,5
44,2,1
44,2,1
44,2,1
44,2,1
44,2,1
44,2,1
44,2,3
44,2,1
44,2,1
44,3,5
44,3,5
44,3,5
44,3,5
44,3,5
44,3,5
44,3,5
44,3,5
44,3,5
44,3,5
44,4,2
44,4,2
44,4,2
44,4,2
44,5,3
44,5,3
44,5,5
44,5,3
44,5,4
44,5,3
44,6,4
44,6,5
44,6,5
44,6,5
44,7,4
44,7,4
44,7,4
44,7,3
44,7,4
44,7,2
44,7,1
44,8,4
44,8,5
44,8,5
44,8,5
44,8,5
44,8,5
44,8,5
44,8,5
44,8,5
44,9,4
44,9,5
44,9,4
44,9,5
44,9,5
44,9,5
44,9,4
44,9,5
44,9,4
44,9,5
44,10,5
44,10,5
44,10,5
44,10,5
44,10,5
44,10,5
44,11,5
44,11,5
44,11,5
44,11,5
44,11,5
44,11,5
44,11,5
44,11,5
44,11,5
44,12,1
44,12,1
44,12,1
44,12,2
44,13,5
44,13,5
44,13,5
44,13,5
44,13,5
44,13,5
44,14,3
44,14,2
44,14,2
44,14,3
44,14,4
44,14,2
44,15,4
44,15,5
44,15,5
44,15,3
44,15,5
44,15,5
44,15,5
44,15,5
44,15,5
44,16,4
44,16,5
44,16,5
44,16,5
44,17,5
44,17,1
44,17,5
44,17,5
44,17,5
44,18,4
44,18,5
44,18,5
44,18,4
44,18,2
44,18,5
44,18,5
44,18,5
44,19,5
44,19,5
44,19,5
44,19,5
44,19,5
44,19,5
44,19,5
44,20,4
44,20,2
44,20,1
44,20,4
44,20,2
44,20,3
44,20,3
44,20,3
44,21,4
44,21,4
44,21,5
44,21,2
44,21,5
44,21,5
44,21,5
44,21,4
44,22,3
44,22,4
44,22,2
44,22,3
44,22,3
44,22,3
44,22,4
44,22,4
44,22,3
44,23,3
44,23,4
44,23,5
44,23,4
44,23,5
44,23,4
44,23,5
44,23,5
44,23,5
44,23,3
44,23,1
44,24,1
44,24,1
44,24,1
44,24,1
44,24,1
44,24,1
44,24,1
44,24,1
44,25,5
44,25,5
44,25,5
44,25,5
44,25,5
44,25,3
44,25,5
44,25,5
44,26,1
44,26,1
44,26,1
44,26,2
44,26,1
44,26,1
44,27,1
44,27,4
44,27,4
44,27,3
44,27,2
44,27,4
44,27,3
44,27,4
44,28,1
44,28,2
44,28,1
44,28,1
44,28,1
44,28,1
44,28,1
44,28,2
44,28,1
44,29,4
44,29,5
44,29,2
44,29,4
44,29,4
44,29,5
44,29,5
44,29,2
44,30,1
44,30,2
44,30,2
44,30,1
44,30,3
44,30,4
44,30,2
44,30,1
44,31,2
44,31,5
44,31,5
44,31,1
44,31,3
44,32,5
44,32,4
44,32,3
44,32,5
44,32,4
44,32,2
44,33,5
44,33,4
44,33,5
44,33,3
44,33,5
44,33,5
44,33,5
44,33,5
44,33,5
44,33,5
44,34,2
44,34,5
44,34,4
44,34,4
44,34,4
44,34,4
44,34,5
44,34,5
44,34,4
44,35,4
44,35,4
44,35,4
44,36,1
44,36,4
44,36,3
44,36,4
44,36,4
44,36,3
44,36,4
44,36,3
44,36,1
44,36,3
44,36,3
44,37,5
44,37,5
44,37,5
44,37,5
44,37,5
44,37,5
44,37,5
44,38,1
44,38,4
44,38,2
44,38,3
44,38,4
44,38,1
44,39,3
44,39,4
44,39,4
44,39,4
44,39,5
44,39,5
44,40,5
44,40,4
44,40,4
44,40,5
44,40,4
44,40,4
44,40,3
44,40,4
44,40,3
44,41,1
44,41,4
44,41,2
44,41,5
44,41,1
44,41,4
44,41,3
44,42,4
44,42,3
44,42,3
44,42,4
44,42,5
44,42,4
44,42,4
44,42,2
44,42,3
44,43,5
44,43,5
44,43,5
44,43,5
44,43,5
44,43,5
44,43,5
44,43,5
44,43,5
44,44,5
44,44,5
44,44,5
44,44,5
44,44,5
44,44,5
44,44,5
44,44,5
44,45,5
44,45,3
44,45,5
44,45,5
44,45,5
44,45,3
44,45,5
44,45,5
44,45,5
44,46,3
44,46,4
44,46,5
44,46,4
44,46,5
44,46,5
44,47,5
44,47,5
44,47,5
44,47,5
44,47,5
44,47,5
44,47,5
44,47,5
44,47,5
44,48,4
44,48,5
44,48,4
44,48,4
44,48,5
44,48,4
44,48,5
44,48,5
44,48,5
44,48,4
44,48,5
45,1,5
45,2,2
45,2,2
45,2,2
45,2,2
45,2,3
45,2,3
45,2,1
45,2,1
45,3,4
45,3,4
45,3,4
45,3,5
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,4,3
45,5,3
45,5,4
45,5,4
45,5,4
45,5,4
45,5,3
45,5,4
45,5,4
45,5,4
45,6,4
45,6,5
45,6,4
45,6,4
45,6,4
45,6,5
45,6,5
45,6,5
45,6,5
45,7,4
45,7,4
45,7,3
45,7,4
45,7,4
45,7,4
45,7,3
45,8,3
45,8,3
45,8,3
45,8,3
45,8,3
45,8,3
45,8,3
45,8,3
45,8,3
45,9,3
45,9,3
45,9,3
45,9,2
45,9,2
45,10,3
45,10,4
45,10,4
45,10,4
45,10,3
45,10,4
45,10,4
45,10,4
45,10,4
45,10,4
45,10,4
45,11,3
45,11,5
45,11,4
45,11,5
45,11,3
45,12,3
45,12,5
45,12,2
45,13,4
45,13,4
45,13,4
45,13,4
45,13,4
45,14,2
45,14,3
45,14,2
45,14,3
45,14,3
45,14,3
45,15,3
45,15,4
45,15,4
45,15,4
45,15,4
45,16,4
45,16,4
45,16,3
45,16,3
45,16,4
45,17,4
45,17,5
45,17,3
45,17,4
45,17,4
45,17,4
45,17,4
45,17,4
45,18,3
45,18,3
45,18,1
45,18,4
45,18,4
45,18,3
45,18,3
45,18,3
45,18,4
45,19,4
45,19,4
45,19,5
45,19,5
45,19,4
45,19,5
